LGID,SOURCE,LGNAME,LGTYPEID,LGSTATUSID,ABBREV_NAM,MAIL_ADDRE,ALT_ADDRES,MAIL_CITY,MAIL_STATE,MAIL_ZIP,URL,PREV_NAME
65246,Weld Tax Districts 4-28-2015,Wyndham Hill Metropolitan District No. 1,6,1,Wyndham Hill Metropolitan District No. 1,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,
65015,Downloaded from El Paso County Assessor 05-01-2015,Greater Downtown Colorado Springs Business Improvement District,57,1,Greater Downtown Colorado Springs B.I.D.,"111 South Tejon Street, Suite 404",,Colorado Springs,CO,80903,,
65066,Downloaded from El Paso County Assessor 05-01-2015,Briargate Center Business Improvement District,57,1,Briargate Center B.I.D.,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Lakewood,CO,80228-1556,,
64132,LRE Downloaded 06-08-6015,Southwestern Water Conservation District,51,1,Southwestern Water Conservation District,841 E 2nd Ave,,Durango,CO,81301,,
64046,LRE Downloaded 06-08-6015,Colorado River Water Conservation District,51,1,Colorado River Water Cons. District,PO Box 1120,,Glenwood Springs,CO,81602,www.crwcd.org/,
64118,LRE Downloaded 06-08-6015,Rio Grande Water Conservation District,51,1,Rio Grande Water Conservation District,10900 Highway 160 East,,Alamosa,CO,81101,,
39010,LRE Downloaded 06-08-6015,Collbran Water Conservancy District,18,1,Collbran Water Conservancy District,PO Box 163,,Collbran,CO,81624,,
39043,LRE Downloaded 06-08-6015,Ute Water Conservancy District,18,1,Ute Water Conservancy District,PO Box 460,560 25 Road,Grand Junction,CO,81502,,
64143,LRE Downloaded 06-08-6015,Upper Gunnison River Water Conservancy District,18,1,Upper Gunnison River Water Cons. Dist.,200 E. Virgina Ave,,Gunnison,CO,81230,,
64090,LRE Downloaded 06-08-6015,Middle Park Water Conservancy District,18,1,Middle Park Water Conservancy District,PO Box 145,"c/o Baker, Cazier And McGowan, P.C.",Granby,CO,80446,,
65248,Weld Tax Districts 4-28-2015,Wyndham Hill Metropolitan District No. 3,6,1,Wyndham Hill Metropolitan District No. 3,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65055,Extracted from Broomfield Parcels 04-29-2015,Anthem West Metropolitan District,6,1,Anthem West Metropolitan District,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228-1898,,Northwest Metropolitan District No. 3
65119,Extracted from Broomfield Parcels 04-29-2015,Arista Metropolitan District,6,1,Arista Metropolitan District,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,Park 36 Metropolitan District
66113,Downloaded from El Paso County Assessor 05-01-2015,First and Main Business Improvement District No. 2,57,1,First & Main B.I.D. No. 2,"8390 East Crescent Parkway, Suite 500",c/o R.S. Wells LLC,Greenwood Village,CO,80111-2814,,
21020,Downloaded from El Paso County Assessor 05-01-2015,El Paso County Conservation District,20,1,El Paso County Conservation District,5610 Industrial Pl Ste 100,,Colorado Springs,CO,80916,,El Paso County Soil Conservation District
65958,Downloaded from El Paso County Assessor 05-01-2015,Colorado Springs Downtown Development Authority,26,1,Colorado Springs D.D.A.,"111 South Tejon Street, Suite 404",c/o Downtown Partnership of Colorado Springs,Colorado Springs,CO,80903,,
64146,LRE Downloaded 06-08-6015,Upper Yampa Water Conservancy District,18,1,Upper Yampa Water Conservancy District,PO Box 775529,,Steamboat Springs,CO,80477-5529,,
29002,LRE Downloaded 06-08-6015,Jackson County Water Conservancy District,18,1,Jackson County Water Cons. District,P.O. Box 1019,,Walden,CO,80480,,
01070,Extracted from Broomfield Parcels 04-29-2015,Broadlands Metropolitan District No. 2,6,1,Broadlands Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
07068,Extracted from Broomfield Parcels 04-29-2015,Broomfield Village Metropolitan District No. 2,6,1,Broomfield Village Metro. District No. 2,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanka & Waldron,Centennial,CO,80122,,
47019,LRE Downloaded 06-08-6015,Center of Colorado Water Conservancy District,18,1,Center Of Colorado Water Cons. District,PO Box 1747,,Fairplay,CO,80440,,
64089,LRE Downloaded 06-08-6015,Lower South Platte Water Conservancy District,18,1,Lower South Platte Water Cons. District,"100 Broadway Plaza, Suite 12",,Sterling,CO,80751-2757,,
66089,Extracted from Broomfield Parcels 04-29-2015,Great Western Park Metropolitan District No. 2,6,1,Great Western Park Metropolitan Dist. #2,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
66033,Extracted from Broomfield Parcels 04-29-2015,Highlands Metropolitan District No. 1,6,1,Highlands Metropolitan District No. 1,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66034,Extracted from Broomfield Parcels 04-29-2015,Highlands Metropolitan District No. 2,6,1,Highlands Metropolitan District No. 2,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65108,Extracted from Broomfield Parcels 04-29-2015,Lambertson Farms Metropolitan District No. 1,6,1,Lambertson Farms Metro. District No. 1,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Lakewood,CO,80228-1556,,
47015,From Park County Districts 06-09-2015,Will-O-Wisp Metropolitan District,6,1,Will-O-Wisp Metropolitan District,956 Wisp Creek Drive,,Bailey,CO,80421,,
65008,Extracted from Broomfield Parcels 04-29-2015,Great Western Park Metropolitan District No. 3,6,1,Great Western Park Metropolitan Dist. #3,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,Great Western Park Metropolitan District
65053,Extracted from Broomfield Parcels 04-29-2015,Northwest Metropolitan District No. 1,6,1,Northwest Metropolitan District No. 1,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
65628,From Park County Districts 06-09-2015,Stone River Metropolitan District,6,3,Stone River Metropolitan District,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
47021,From Park County Districts 06-09-2015,South Park - Park and Recreation District,7,1,South Park - Park And Rec. District,Box 1075,,Fairplay,CO,80440,,
65109,Extracted from Broomfield Parcels 04-29-2015,Lambertson Farms Metropolitan District No. 2,6,1,Lambertson Farms Metro. District No. 2,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Lakewood,CO,80228-1556,,
65110,Extracted from Broomfield Parcels 04-29-2015,Lambertson Farms Metropolitan District No. 3,6,1,Lambertson Farms Metro. District No. 3,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Lakewood,CO,80228-1556,,
65836,Extracted from Broomfield Parcels 04-29-2015,Palisade Metropolitan District No. 2,6,1,Palisade Metropolitan District No. 2,"450 E. 17th Ave., Suite 400","c/o McGeady Sisneros, PC",Denver,CO,80203-1898,,
01080,Extracted from Broomfield Parcels 04-29-2015,McKay Landing Metropolitan District No. 2,6,1,McKay Landing Metro. District No. 2,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron P.C.,Centennial,CO,80122,,
07065,Extracted from Broomfield Parcels 04-29-2015,MidCities Metropolitan District No. 1,6,1,MidCities Metropolitan District No. 1,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228-1898,,
07066,Extracted from Broomfield Parcels 04-29-2015,MidCities Metropolitan District No. 2,6,1,MidCities Metropolitan District No. 2,"141 Union Boulevard, Suite 150",c/o Special District Management Services Inc,Lakewood,CO,80228-1898,,
65054,Extracted from Broomfield Parcels 04-29-2015,North Park Metropolitan District No. 2,6,1,North Park Metropolitan District No. 2,"4725 South Monaco Street, Suite 225","c/o Icenogle Seaver Pogue, P.C.",Denver,CO,80237,,Northwest Metropolitan District No. 2
65465,Extracted from Broomfield Parcels 04-29-2015,Northlands Metropolitan District,6,1,Northlands Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o R.S. Wells LLC,Greenwood Village,CO,80111-2814,,
65076,Extracted from Broomfield Parcels 04-29-2015,Parkway Circle Metropolitan District,6,1,Parkway Circle Metropolitan District,"1641 California Street, Suite 300",c/o Miller & Associates,Denver,CO,80202,,
65838,Extracted from Broomfield Parcels 04-29-2015,Preble Metropolitan District No. 2,6,1,Preble Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65839,Extracted from Broomfield Parcels 04-29-2015,Preble Metropolitan District No. 3,6,1,Preble Metropolitan District No. 3,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65192,Extracted from Broomfield Parcels 04-29-2015,Wildgrass Metropolitan District,6,1,Wildgrass Metropolitan District,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
65274,Downloaded from El Paso County Assessor 05-01-2015,Barnes & Powers North Business Improvement District,57,1,Barnes & Powers North B.I.D.,"8390 E. Crescent Pkwy, Suite 500","R. S.Wells, L.L.C.",Greenwood Village,CO,80111-2814,,
60016,Teller County digitized 07-14-2015,Northeast Teller County Fire Protection District,8,1,Northeast Teller County F.P.D.,1010 Evergreen Heights Drive,,Woodland Park,CO,80863,netellerfire.org,
65211,Downloaded from El Paso County Assessor 05-01-2015,Central Manitou Springs Business Improvement District,57,1,Central Manitou Springs B.I.D.,728 1/2 Manitou Avenue,,Manitou Springs,CO,80829,,
65273,Downloaded from El Paso County Assessor 05-01-2015,First and Main Business Improvement District,57,1,First & Main B.I.D.,"8390 E. Crescent Parkway, Suite 500",,Greenwood Village,CO,80111-2814,,
65277,Downloaded from El Paso County Assessor 05-01-2015,Powers & Woodmen Commercial Business Improvement District,57,1,Powers & Woodmen Commercial B.I.D.,"8390 E. Crescent Parkway, Suite 500",,Greenwood Village,CO,80111-2814,,
64203,Hybrid El Paso 5-1-15 Elbert 5-14-15,Calhan Fire Protection District,8,1,Calhan Fire Protection District,725 4th Street,,Calhan,CO,80808,,
21003,Downloaded from El Paso County Assessor 05-01-2015,Broadmoor Fire Protection District,8,1,Broadmoor Fire Protection District,750 El Pomar Road,,Colorado Springs,CO,80906,,
65314,Downloaded from El Paso County Assessor 05-01-2015,Interquest North Business Improvement District,57,1,Interquest North B.I.D.,"8390 E. Crescent Parkway, Suite 500",,Greenwood Village,CO,80111-2814,,
65315,Downloaded from El Paso County Assessor 05-01-2015,Interquest South Business Improvement District,57,1,Interquest South B.I.D.,"8390 E. Crescent Parkway, Suite 500",,Greenwood Village,CO,80111-2814,,
64057,Hybrid El Paso 5-1-15 Elbert 5-14-15,Elbert Fire Protection District,8,1,Elbert Fire Protection District,PO Box 98,,Elbert,CO,80106,,
21038,Downloaded from El Paso County Assessor 05-01-2015,Security Fire Protection District,8,1,Security Fire Protection District,400 Security Blvd.,,Colorado Springs,CO,80911,,
21002,Hybrid El Paso 5-1-15 x2 versions,Black Forest Fire/Rescue Protection District,8,1,Black Forest Fire/Rescue Prot. District,11445 Teachout Road,,Colorado Springs,CO,80908,www.bffire.org/,
64071,Hybrid El Paso 5-1-15 Teller 7-14-15,Green Mountain Falls-Chipita Park Fire Protection District,8,1,Green Mountain Falls-Chipita Park F.P.D.,PO Box 155,,Green Mountain Falls,CO,80819,,
21007,Downloaded from El Paso County Assessor 05-01-2015,Cascade Fire Protection District,8,1,Cascade Fire Protection District,PO Box 366,,Cascade,CO,80809-0366,,
21013,Downloaded from El Paso County Assessor 05-01-2015,Cimarron Hills Fire Protection District,8,1,Cimarron Hills Fire Protection District,1835 Tuskegee Place,,Colorado Springs,CO,80915,http://www.cimarronhillsfire.org/,
65554,Downloaded from El Paso County Assessor 05-01-2015,Upper Cottonwood Creek Metropolitan District No. 5,6,1,Upper Cottonwood Creek Metro. Dist. #5,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLaronAllen LLP,Greenwood Village,CO,80111-2814,,
21043,Downloaded from El Paso County Assessor 05-01-2015,Stratmoor Hills Fire Protection District,8,1,Stratmoor Hills Fire Protection District,2160 B Street,,Colorado Springs,CO,80906,,
21017,Downloaded from El Paso County Assessor 05-01-2015,Donald Wescott Fire Protection District,8,1,Donald Wescott Fire Protection District,15415 Gleneagle Drive,,Colorado Springs,CO,80921-2596,www.wescottfire.org,
21047,Downloaded from El Paso County Assessor 05-01-2015,Tri-Lakes Monument Fire Protection District,8,1,Tri-Lakes Monument Fire Protection Dist.,15455 Gleneagle Dr Ste 230,,Colorado Springs,CO,80921,www.tri-lakesfire.com,Tri-Lakes Fire Protection District
21021,Downloaded from El Paso County Assessor 05-01-2015,Falcon Fire Protection District,8,1,Falcon Fire Protection District,7030 Old Meridian Road,,Falcon,CO,80831,www.falconfirepd.org,
21062,Downloaded from El Paso County Assessor 05-01-2015,Ellicott Fire Protection District,8,1,Ellicott Fire Protection District,75 N Ellicott Hwy,,Calhan,CO,80808,www.ellicottfiredept.com,
21079,Downloaded from El Paso County Assessor 05-01-2015,Peyton Fire Protection District,8,1,Peyton Fire Protection District,141 Union Blvd Ste 150,c/o Special District Management Service Inc,Lakewood,CO,80831,www.peytonfiredistrict.com,
66057,Downloaded from El Paso County Assessor 05-01-2015,"Fountain General Improvement District No. 1, City of Fountain, Colorado",28,1,"Fountain GID #1, City of Fountain, Colo.","14 North Sierra Madre Street, Suite A","c/o Alpern Myers Stuart, LLC",Colorado Springs,CO,80903-3311,,
21104,Downloaded from El Paso County Assessor 05-01-2015,Woodmen Valley Fire Protection District,8,1,Woodmen Valley Fire Protection District,1150 West Woodmen Road,,Colorado Springs,CO,80919,www.wvfpd.org,
21093,Downloaded from El Paso County Assessor 05-01-2015,Crystal Park Metropolitan District,6,1,Crystal Park Metropolitan District,496 Palmer Trail,,Manitou Springs,CO,80829-3822,http://www.crystalparkvfd.org/metro/,
21087,Downloaded from El Paso County Assessor 05-01-2015,Hanover Fire Protection District,8,1,Hanover Fire Protection District,13325 Old Pueblo Rd,,Fountain,CO,80817,,
65415,Hybrid El Paso 5-1-15 Elbert 5-14-15,Big Sandy Fire Protection District,8,1,Big Sandy Fire Protection District,PO Box 284,,Simla,CO,80835,www.simlafire.org,
21028,Downloaded from El Paso County Assessor 05-01-2015,City of Colorado Springs Cottonwood General Improvement District,28,1,Colorado Springs Cottonwood G.I.D.,"30 South Nevada Avenue, Suite 202",c/o City of Colorado Springs Finance Office,Colorado Springs,CO,80903,,Colorado Springs Cottonwood Improvement District
21069,Downloaded from El Paso County Assessor 05-01-2015,Colorado Springs Spring Creek General Improvement District,28,1,Colorado Springs Spring Creek G.I.D.,"30 South Nevada Avenue, Suite 220",,Colorado Springs,CO,80903,,
21111,Downloaded from El Paso County Assessor 05-01-2015,City of Colorado Springs Briargate General Improvement District,28,1,Colorado Springs Briargate G.I.D.,"30 South Nevada Avenue, Mail Code 220",c/o City of Colorado Springs Finance Office,Colorado Springs,CO,80903,,
65776,Downloaded from El Paso County Assessor 05-01-2015,"City of Colorado Springs, Colorado Marketplace at Austin Bluffs (MAB) General Improvement District",28,1,Colo. Spgs. Marketplace at Austin Bluffs,30 S. Nevada Ave. MC 220,,Colorado Springs,CO,80903,,
66444,Downloaded from El Paso County Assessor 05-01-2015,"Fountain General Improvement District No. 2, City of Fountain, Colorado",28,6,"Fountain GID #2, City of Fountain, Colo.",,,,CO,,,
21057,Downloaded from El Paso County Assessor 05-01-2015,Colorado Centre Metropolitan District,6,1,Colorado Centre Metropolitan District,4770 Horizonview Drive,,Colorado Springs,CO,80925,,
21074,Downloaded from El Paso County Assessor 05-01-2015,Paint Brush Hills Metropolitan District,6,1,Paint Brush Hills Metropolitan District,9830 Liberty Grove Dr,,Falcon,CO,80831,,
21103,Downloaded from El Paso County Assessor 05-01-2015,Fountain Mutual Metropolitan District,6,1,Fountain Mutual Metropolitan District,711 North Cascade Ave Suite 100,,Colorado Springs,CO,80903,,
21102,Downloaded from El Paso County Assessor 05-01-2015,Bobcat Meadows Metropolitan District,6,1,Bobcat Meadows Metropolitan District,400 W Midland Ave,c/o AquaTest,Woodland Park,CO,80863,,
21010,Downloaded from El Paso County Assessor 05-01-2015,Cherokee Metropolitan District,6,1,Cherokee Metropolitan District,6250 Palmer Park Boulevard,,Colorado Springs,CO,80915,Cherokeemetro.org,Cherokee Water and Sanitation District
21061,Downloaded from El Paso County Assessor 05-01-2015,Triview Metropolitan District,6,1,Triview Metropolitan District,PO Box 849,,Monument,CO,80132,triviewmetro.com,
21064,Downloaded from El Paso County Assessor 05-01-2015,Forest Lakes Metropolitan District,6,1,Forest Lakes Metropolitan District,"2 North Cascade Avenue, Suite 1280",,Colorado Springs,CO,80903,,
21081,Downloaded from El Paso County Assessor 05-01-2015,Manitou Springs Metropolitan District,6,1,Manitou Springs Metropolitan District,606 Manitou Avenue,,Manitou Springs,CO,80829,,
65784,Downloaded from El Paso County Assessor 05-01-2015,High Plains Ranch Metropolitan District,6,1,High Plains Ranch Metropolitan District,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
21094,Downloaded from El Paso County Assessor 05-01-2015,Ellicott Metropolitan District,6,1,Ellicott Metropolitan District,395 South Ellicott Highway,,Calhan,CO,80808,,
21106,Downloaded from El Paso County Assessor 05-01-2015,Meridian Ranch Metropolitan District,6,1,Meridian Ranch Metropolitan District,7995 E Prentice Ave Ste 103E,CRS of Colorado LLC,Greenwood Village,CO,80011,,
21107,Downloaded from El Paso County Assessor 05-01-2015,Meridian Service Metropolitan District,6,1,Meridian Service Metropolitan District,7995 E Prentice Ave Ste 103E,CRS of Colorado LLC,Greenwood Village,CO,80011,www.meridianranchmetro.org,
21110,Downloaded from El Paso County Assessor 05-01-2015,Lowell Metropolitan District,6,1,Lowell Metropolitan District,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65785,Downloaded from El Paso County Assessor 05-01-2015,Riverbend Crossing Metropolitan District,6,1,Riverbend Crossing Metropolitan District,"8390 E. Crescent Pkwy., Ste. 500",c/o Clifton Larson Allen,Greenwood Village,CO,80111,,
21109,Downloaded from El Paso County Assessor 05-01-2015,Stetson Ridge Metropolitan District No. 2,6,1,Stetson Ridge Metropolitan District #2,6385 Corporate Drive-Suite 200,,Colorado Springs,CO,80919,,
65212,Downloaded from El Paso County Assessor 05-01-2015,Central Marksheffel Metropolitan District,6,1,Central Marksheffel Metro. District,20 Boulder Crescent Street Suite 200,"c/o Schooler and Associates, Inc",Colorado Springs,CO,80903,,
