"Feature Name|""ID""|""Class""|""County""|""State""|""Latitude""|""Longitude""|""Ele(ft)""|""Map""|""BGN Date""|""Entry Date""|"
"Blue Sky Census Designated Place|""2583213""|""Census""|""Morgan""|""CO""|""401800N""|""1034820W""|""4386""|""Fort Morgan""|""""|""31-MAR-2010"""
"Blue Valley|""182064""|""Populated Place""|""Clear Creek""|""CO""|""394159N""|""1052921W""|""9272""|""Squaw Pass""|""""|""13-OCT-1978"""
"Bockman Lumber Camp|""177249""|""Populated Place""|""Jackson""|""CO""|""403330N""|""1055757W""|""9045""|""Clark Peak""|""""|""13-OCT-1978"""
"Boggsville|""195528""|""Populated Place""|""Bent""|""CO""|""380230N""|""1031246W""|""3914""|""Las Animas""|""""|""13-OCT-1978"""
"Bonanza|""189929""|""Populated Place""|""Saguache""|""CO""|""381741N""|""1060832W""|""9478""|""Bonanza""|""""|""13-OCT-1978"""
"Bonanza Mountain Estates|""197908""|""Populated Place""|""Boulder""|""CO""|""395836N""|""1052849W""|""8448""|""Tungsten""|""""|""01-SEP-1992"""
"Bonanza Mountain Estates Census Designated Place|""2583214""|""Census""|""Boulder""|""CO""|""395837N""|""1052846W""|""8448""|""Tungsten""|""""|""31-MAR-2010"""
"Boncarbo|""194660""|""Populated Place""|""Las Animas""|""CO""|""371300N""|""1044142W""|""6877""|""Madrid""|""""|""13-OCT-1978"""
"Bond|""202320""|""Populated Place""|""Eagle""|""CO""|""395228N""|""1064114W""|""6739""|""State Bridge""|""""|""13-OCT-1978"""
"Bondad|""203010""|""Populated Place""|""La Plata""|""CO""|""370245N""|""1075234W""|""6040""|""Long Mountain""|""""|""13-OCT-1978"""
"Bonita|""190096""|""Populated Place""|""Saguache""|""CO""|""381358N""|""1061254W""|""9334""|""Klondike Mine""|""""|""13-OCT-1978"""
"Boone|""204800""|""Populated Place""|""Pueblo""|""CO""|""381455N""|""1041525W""|""4465""|""Avondale""|""""|""13-OCT-1978"""
"Bordenville|""183469""|""Populated Place""|""Park""|""CO""|""391634N""|""1054101W""|""8996""|""Observatory Rock""|""""|""13-OCT-1978"""
"Boston Heights|""2354429""|""Populated Place""|""Adams""|""CO""|""394437N""|""1045106W""|""5371""|""Fitzsimons""|""""|""27-SEP-2007"""
"Boulder|""178680""|""Populated Place""|""Boulder""|""CO""|""400054N""|""1051614W""|""5328""|""Boulder""|""""|""13-OCT-1978"""
"Boulder Junction|""178714""|""Populated Place""|""Boulder""|""CO""|""400100N""|""1051232W""|""5239""|""Niwot""|""""|""13-OCT-1978"""
"Bountiful|""192987""|""Populated Place""|""Conejos""|""CO""|""371345N""|""1055837W""|""7644""|""Manassa""|""""|""13-OCT-1978"""
"Bovina|""195108""|""Populated Place""|""Lincoln""|""CO""|""391649N""|""1032307W""|""5348""|""Genoa East""|""""|""13-OCT-1978"""
"Bow Mar|""202874""|""Populated Place""|""Arapahoe""|""CO""|""393742N""|""1050300W""|""5518""|""Fort Logan""|""""|""13-OCT-1978"""
"Bowen (historical)|""1802562""|""Populated Place""|""Las Animas""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""30-JUL-1998"""
"Bowie|""204744""|""Populated Place""|""Delta""|""CO""|""385517N""|""1073224W""|""5964""|""Bowie""|""""|""13-OCT-1978"""
"Box Prairie|""177327""|""Populated Place""|""Larimer""|""CO""|""403453N""|""1052808W""|""8287""|""Crystal Mountain""|""""|""13-OCT-1978"""
"Boyero|""195163""|""Populated Place""|""Lincoln""|""CO""|""385634N""|""1031645W""|""4721""|""Boyero""|""""|""13-OCT-1978"""
"Bracewell|""180603""|""Populated Place""|""Weld""|""CO""|""402734N""|""1044902W""|""4737""|""Bracewell""|""""|""13-OCT-1978"""
"Bradford|""192503""|""Populated Place""|""Huerfano""|""CO""|""375253N""|""1051959W""|""8048""|""Devils Gulch""|""""|""13-OCT-1978"""
"Bragdon|""193902""|""Populated Place""|""Pueblo""|""CO""|""382407N""|""1043642W""|""4951""|""Pinon""|""""|""13-OCT-1978"""
"Brandon|""195319""|""Populated Place""|""Kiowa""|""CO""|""382647N""|""1022623W""|""3927""|""Brandon""|""""|""13-OCT-1978"""
"Brandon Census Designated Place|""2583215""|""Census""|""Kiowa""|""CO""|""382647N""|""1022628W""|""3924""|""Brandon""|""""|""31-MAR-2010"""
"Brandywine|""2355035""|""Populated Place""|""Broomfield""|""CO""|""395525N""|""1050211W""|""5253""|""Lafayette""|""""|""16-OCT-2007"""
"Branson|""196276""|""Populated Place""|""Las Animas""|""CO""|""370103N""|""1035304W""|""6270""|""Branson""|""""|""13-OCT-1978"""
"Breckenridge|""204681""|""Populated Place""|""Summit""|""CO""|""392854N""|""1060218W""|""9728""|""Breckenridge""|""""|""13-OCT-1978"""
"Breen|""179274""|""Populated Place""|""La Plata""|""CO""|""371133N""|""1080440W""|""7346""|""Kline""|""""|""13-OCT-1978"""
"Brick Center Census Designated Place|""2583216""|""Census""|""Arapahoe""|""CO""|""393600N""|""1042729W""|""5820""|""Strasburg SW""|""""|""31-MAR-2010"""
"Bridgeport|""185349""|""Populated Place""|""Mesa""|""CO""|""385012N""|""1082250W""|""4751""|""Triangle Mesa""|""""|""13-OCT-1978"""
"Bridges Switch|""174617""|""Populated Place""|""Mesa""|""CO""|""390555N""|""1082414W""|""4701""|""Clifton""|""""|""13-OCT-1978"""
"Bridle Dale|""2354698""|""Populated Place""|""Jefferson""|""CO""|""395037N""|""1050656W""|""5577""|""Arvada""|""""|""27-SEP-2007"""
"Briggsdale|""180494""|""Populated Place""|""Weld""|""CO""|""403805N""|""1041937W""|""4865""|""Briggsdale""|""""|""13-OCT-1978"""
"Brimstone Corner|""186256""|""Populated Place""|""Delta""|""CO""|""385617N""|""1075831W""|""6486""|""Cedaredge""|""""|""13-OCT-1978"""
"Bristol|""203821""|""Populated Place""|""Prowers""|""CO""|""380720N""|""1021842W""|""3560""|""Granada""|""""|""13-OCT-1978"""
"Broadlands|""2120665""|""Populated Place""|""Broomfield""|""CO""|""395702N""|""1050220W""|""5285""|""Lafayette""|""""|""16-MAY-2007"""
"Broadlands West|""2120666""|""Populated Place""|""Broomfield""|""CO""|""395644N""|""1050250W""|""5325""|""Lafayette""|""""|""16-MAY-2007"""
"Broadmoor|""193527""|""Populated Place""|""El Paso""|""CO""|""384744N""|""1045029W""|""6161""|""Colorado Springs""|""""|""13-OCT-1978"""
"Broadway Estates|""2110915""|""Populated Place""|""Arapahoe""|""CO""|""393524N""|""1045901W""|""5518""|""Highlands Ranch""|""""|""22-MAR-2007"""
"Broken Arrow Acres|""202933""|""Populated Place""|""Jefferson""|""CO""|""393010N""|""1051936W""|""8497""|""Conifer""|""""|""13-OCT-1978"""
"Bronquist|""193759""|""Populated Place""|""Pueblo""|""CO""|""381207N""|""1045330W""|""5325""|""Owl Canyon""|""""|""13-OCT-1978"""
"Brook Forest|""182521""|""Populated Place""|""Jefferson""|""CO""|""393446N""|""1052255W""|""8031""|""Meridian Hill""|""""|""13-OCT-1978"""
"Brookfield (historical)|""196054""|""Populated Place""|""Baca""|""CO""|""373538N""|""1025032W""|""4570""|""McEndree Ranch""|""""|""13-OCT-1978"""
"Brookside|""192018""|""Populated Place""|""Fremont""|""CO""|""382455N""|""1051131W""|""5348""|""Canon City""|""""|""13-OCT-1978"""
"Brookvale|""2354638""|""Populated Place""|""Arapahoe""|""CO""|""394130N""|""1044800W""|""5505""|""Fitzsimons""|""""|""27-SEP-2007"""
"Brookvale|""182045""|""Populated Place""|""Clear Creek""|""CO""|""393747N""|""1052509W""|""7605""|""Squaw Pass""|""""|""13-OCT-1978"""
"Broomfield|""204704""|""Populated Place""|""Broomfield""|""CO""|""395514N""|""1050512W""|""5390""|""Lafayette""|""""|""13-OCT-1978"""
"Broomfield Heights|""2355029""|""Populated Place""|""Broomfield""|""CO""|""395617N""|""1050431W""|""5430""|""Lafayette""|""""|""16-OCT-2007"""
"Broughton|""185367""|""Populated Place""|""Delta""|""CO""|""384848N""|""1081937W""|""4767""|""Dominguez""|""""|""13-OCT-1978"""
"Brownlee|""170355""|""Populated Place""|""Jackson""|""CO""|""404705N""|""1061712W""|""8005""|""Cowdrey""|""""|""13-OCT-1978"""
"Browns Corner|""177715""|""Populated Place""|""Larimer""|""CO""|""402427N""|""1050332W""|""4993""|""Loveland""|""""|""13-OCT-1978"""
"Bruce|""180593""|""Populated Place""|""Weld""|""CO""|""402945N""|""1045152W""|""4819""|""Bracewell""|""""|""13-OCT-1978"""
"Brumley (historical)|""180336""|""Populated Place""|""Lake""|""CO""|""390522N""|""1063234W""|""10607""|""Independence Pass""|""""|""13-OCT-1978"""
"Brush|""204723""|""Populated Place""|""Morgan""|""CO""|""401532N""|""1033726W""|""4219""|""Brush East""|""""|""13-OCT-1978"""
"Buchanan|""171127""|""Populated Place""|""Logan""|""CO""|""404955N""|""1031007W""|""4131""|""Padroni""|""""|""13-OCT-1978"""
"Buckeye|""172460""|""Populated Place""|""Larimer""|""CO""|""404938N""|""1050542W""|""5663""|""Buckeye""|""""|""13-OCT-1978"""
"Buckeye Crossroads|""203955""|""Populated Place""|""Baca""|""CO""|""373327N""|""1020744W""|""3763""|""Lycan""|""""|""13-OCT-1978"""
"Buckingham|""177437""|""Populated Place""|""Larimer""|""CO""|""403526N""|""1050358W""|""4951""|""Fort Collins""|""""|""13-OCT-1978"""
"Buckingham|""182777""|""Populated Place""|""Weld""|""CO""|""403717N""|""1035840W""|""4944""|""Buckingham""|""""|""13-OCT-1978"""
"Buckskin Joe|""191852""|""Populated Place""|""Fremont""|""CO""|""382835N""|""1051937W""|""6299""|""Royal Gorge""|""""|""13-OCT-1978"""
"Buda|""180694""|""Populated Place""|""Weld""|""CO""|""401943N""|""1045840W""|""4990""|""Johnstown""|""""|""13-OCT-1978"""
"Buena Vista|""189268""|""Populated Place""|""Chaffee""|""CO""|""385032N""|""1060752W""|""7959""|""Buena Vista West""|""""|""13-OCT-1978"""
"Buffalo Creek|""183309""|""Populated Place""|""Jefferson""|""CO""|""392312N""|""1051613W""|""6762""|""Pine""|""""|""13-OCT-1978"""
"Buford|""173624""|""Populated Place""|""Rio Blanco""|""CO""|""395914N""|""1073700W""|""7027""|""Buford""|""""|""13-OCT-1978"""
"Bulger|""171172""|""Populated Place""|""Larimer""|""CO""|""404737N""|""1045857W""|""5499""|""Carr SW""|""""|""13-OCT-1978"""
"Bullion City (historical)|""203924""|""Populated Place""|""Chaffee""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Bunyan|""180692""|""Populated Place""|""Weld""|""CO""|""401725N""|""1045455W""|""4918""|""Johnstown""|""""|""13-OCT-1978"""
"Burdett|""182940""|""Populated Place""|""Washington""|""CO""|""402156N""|""1025704W""|""4262""|""Burdett""|""""|""13-OCT-1978"""
"Burlington|""204822""|""Populated Place""|""Kit Carson""|""CO""|""391822N""|""1021610W""|""4170""|""Burlington""|""""|""13-OCT-1978"""
"Burning Tree Ranch|""2085620""|""Populated Place""|""Douglas""|""CO""|""392351N""|""1044354W""|""6404""|""Ponderosa Park""|""""|""30-MAR-2006"""
"Burning Tree Ranch Census Designated Place|""2583217""|""Census""|""Douglas""|""CO""|""392345N""|""1044343W""|""6398""|""Ponderosa Park""|""""|""31-MAR-2010"""
"Burns|""202318""|""Populated Place""|""Eagle""|""CO""|""395226N""|""1065308W""|""6493""|""Burns South""|""""|""13-OCT-1978"""
"Burnt Mill|""193837""|""Populated Place""|""Pueblo""|""CO""|""380306N""|""1044747W""|""5374""|""Muldoon Hill""|""""|""13-OCT-1978"""
"Buttes|""193662""|""Populated Place""|""El Paso""|""CO""|""383514N""|""1044002W""|""5335""|""Buttes""|""""|""13-OCT-1978"""
"Byers|""204739""|""Populated Place""|""Arapahoe""|""CO""|""394241N""|""1041340W""|""5203""|""Byers""|""""|""13-OCT-1978"""
"Byers Census Designated Place|""2407933""|""Census""|""Arapahoe""|""CO""|""394236N""|""1041308W""|""5210""|""Byers""|""""|""11-MAR-2008"""
"Cabin Creek|""185005""|""Populated Place""|""Adams""|""CO""|""394426N""|""1040150W""|""5062""|""Peoria""|""""|""13-OCT-1978"""
"Caddoa|""195550""|""Populated Place""|""Bent""|""CO""|""380252N""|""1025758W""|""3881""|""Hasty""|""""|""13-OCT-1978"""
"Cahone|""176613""|""Populated Place""|""Dolores""|""CO""|""373932N""|""1084828W""|""6680""|""Cahone""|""""|""13-OCT-1978"""
"Calhan|""193304""|""Populated Place""|""El Paso""|""CO""|""390208N""|""1041750W""|""6535""|""Calhan""|""""|""13-OCT-1978"""
"Calhoun|""182990""|""Populated Place""|""Washington""|""CO""|""400833N""|""1025326W""|""4268""|""Otis""|""""|""13-OCT-1978"""
"Cambridge Park|""2354890""|""Populated Place""|""Jefferson""|""CO""|""394616N""|""1050646W""|""5381""|""Arvada""|""""|""16-OCT-2007"""
"Camden|""182929""|""Populated Place""|""Morgan""|""CO""|""401815N""|""1033257W""|""4193""|""Brush East""|""""|""13-OCT-1978"""
"Cameo|""174435""|""Populated Place""|""Mesa""|""CO""|""390855N""|""1081915W""|""4783""|""Cameo""|""""|""13-OCT-1978"""
"Cameo Estates|""2354933""|""Populated Place""|""Jefferson""|""CO""|""395019N""|""1050911W""|""5522""|""Golden""|""""|""16-OCT-2007"""
"Cameron (historical)|""203921""|""Populated Place""|""Teller""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Camp Bird|""187260""|""Populated Place""|""Ouray""|""CO""|""375822N""|""1074335W""|""9728""|""Ironton""|""""|""13-OCT-1978"""
"Campion|""178078""|""Populated Place""|""Larimer""|""CO""|""402058N""|""1050440W""|""5118""|""Berthoud""|""""|""13-OCT-1978"""
"Campion Census Designated Place|""2407950""|""Census""|""Larimer""|""CO""|""402050N""|""1050526W""|""5125""|""Berthoud""|""""|""11-MAR-2008"""
"Campo|""196360""|""Populated Place""|""Baca""|""CO""|""370618N""|""1023447W""|""4344""|""Campo""|""""|""13-OCT-1978"""
"Candlelight|""2354922""|""Populated Place""|""Jefferson""|""CO""|""394813N""|""1050913W""|""5568""|""Golden""|""""|""16-OCT-2007"""
"Canfield|""178599""|""Populated Place""|""Boulder""|""CO""|""400313N""|""1050429W""|""5039""|""Erie""|""""|""13-OCT-1978"""
"Canton|""180755""|""Populated Place""|""Weld""|""CO""|""401857N""|""1042046W""|""4495""|""Dearfield""|""""|""13-OCT-1978"""
"Capitol City (historical)|""203896""|""Populated Place""|""Hinsdale""|""CO""|""380026N""|""1072800W""|""9711""|""Uncompahgre Peak""|""""|""13-OCT-1978"""
"Capulin|""190796""|""Populated Place""|""Conejos""|""CO""|""371702N""|""1060641W""|""7821""|""Capulin""|""""|""13-OCT-1978"""
"Capulin Census Designated Place|""2583218""|""Census""|""Conejos""|""CO""|""371655N""|""1060618W""|""7805""|""Capulin""|""""|""31-MAR-2010"""
"Carbon Junction|""184381""|""Populated Place""|""La Plata""|""CO""|""371415N""|""1075200W""|""6411""|""Loma Linda""|""""|""13-OCT-1978"""
"Carbonate (historical)|""173955""|""Populated Place""|""Garfield""|""CO""|""394435N""|""1072048W""|""10925""|""Carbonate""|""""|""13-OCT-1978"""
"Carbondale|""174841""|""Populated Place""|""Garfield""|""CO""|""392408N""|""1071240W""|""6171""|""Carbondale""|""""|""13-OCT-1978"""
"Carbonera|""174149""|""Populated Place""|""Garfield""|""CO""|""392732N""|""1085732W""|""5515""|""Carbonera""|""""|""13-OCT-1978"""
"Cardiff|""174090""|""Populated Place""|""Garfield""|""CO""|""393022N""|""1071839W""|""5935""|""Glenwood Springs""|""""|""13-OCT-1978"""
"Cardinal (historical)|""181090""|""Populated Place""|""Boulder""|""CO""|""395811N""|""1053252W""|""8704""|""Nederland""|""""|""13-OCT-1978"""
"Caribou (historical)|""181099""|""Populated Place""|""Boulder""|""CO""|""395851N""|""1053443W""|""9970""|""Nederland""|""""|""13-OCT-1978"""
"Caribou City|""198001""|""Populated Place""|""Boulder""|""CO""|""395924N""|""1053046W""|""8438""|""Nederland""|""""|""01-OCT-1992"""
"Carlton|""1989091""|""Populated Place""|""Prowers""|""CO""|""380505N""|""1022511W""|""3537""|""Carlton""|""""|""09-JUL-2003"""
"Carmody Estates|""2120004""|""Populated Place""|""Jefferson""|""CO""|""394042N""|""1050649W""|""5643""|""Fort Logan""|""""|""01-MAY-2007"""
"Carr|""169533""|""Populated Place""|""Weld""|""CO""|""405346N""|""1045230W""|""5712""|""Carr East""|""""|""13-OCT-1978"""
"Carracas|""184515""|""Populated Place""|""Archuleta""|""CO""|""370018N""|""1071531W""|""6174""|""Carracas""|""""|""13-OCT-1978"""
"Carriage Club|""1852839""|""Populated Place""|""Douglas""|""CO""|""393157N""|""1045404W""|""6010""|""Highlands Ranch""|""""|""21-JAN-2000"""
"Carriage Club Census Designated Place (historical)|""2407969""|""Census""|""Douglas""|""CO""|""393142N""|""1045343W""|""6024""|""Highlands Ranch""|""""|""11-MAR-2008"""
"Carrizo Springs|""196253""|""Populated Place""|""Baca""|""CO""|""370949N""|""1030206W""|""4859""|""Carrizo Mountain""|""""|""13-OCT-1978"""
"Carterville|""176264""|""Populated Place""|""Eagle""|""CO""|""393751N""|""1063846W""|""7595""|""Wolcott""|""""|""13-OCT-1978"""
"Casa|""195508""|""Populated Place""|""Otero""|""CO""|""380033N""|""1032820W""|""4029""|""Hadley""|""""|""13-OCT-1978"""
"Cascade|""193326""|""Populated Place""|""El Paso""|""CO""|""385348N""|""1045820W""|""7379""|""Cascade""|""""|""13-OCT-1978"""
"Cascade|""187938""|""Populated Place""|""La Plata""|""CO""|""373612N""|""1074545W""|""7789""|""Electra Lake""|""""|""13-OCT-1978"""
"Cascade-Chipita Park Census Designated Place|""2407982""|""Census""|""El Paso""|""CO""|""385636N""|""1050009W""|""8419""|""Woodland Park""|""""|""11-MAR-2008"""
"Castiel|""195506""|""Populated Place""|""Otero""|""CO""|""380626N""|""1032747W""|""4134""|""Hadley""|""""|""13-OCT-1978"""
"Castle Oaks|""2085588""|""Populated Place""|""Douglas""|""CO""|""392331N""|""1044839W""|""6466""|""Castle Rock North""|""""|""30-MAR-2006"""
"Castle Pines|""1852840""|""Populated Place""|""Douglas""|""CO""|""392729N""|""1045346W""|""6558""|""Sedalia""|""""|""21-JAN-2000"""
"Castle Pines North|""2500982""|""Populated Place""|""Douglas""|""CO""|""392818N""|""1045341W""|""6368""|""Sedalia""|""""|""03-OCT-2008"""
"Castle Pines Village|""2675245""|""Populated Place""|""Douglas""|""CO""|""392555N""|""1045331W""|""6145""|""Sedalia""|""""|""03-MAR-2011"""
"Castle Pines Village Census Designated Place|""2407985""|""Census""|""Douglas""|""CO""|""392631N""|""1045350W""|""6329""|""Sedalia""|""""|""11-MAR-2008"""
"Castle Rock|""169449""|""Populated Place""|""Douglas""|""CO""|""392220N""|""1045122W""|""6224""|""Castle Rock South""|""""|""13-OCT-1978"""
"Castlewood|""1867078""|""Populated Place""|""Arapahoe""|""CO""|""393505N""|""1045404W""|""5722""|""Highlands Ranch""|""""|""15-MAY-2000"""
"Castlewood Census Designated Place (historical)|""2407986""|""Census""|""Arapahoe""|""CO""|""393509N""|""1045416W""|""5725""|""Highlands Ranch""|""""|""11-MAR-2008"""
"Castlewood North|""2085587""|""Populated Place""|""Douglas""|""CO""|""392303N""|""1044636W""|""6250""|""Castle Rock North""|""""|""30-MAR-2006"""
"Cathedral|""188761""|""Populated Place""|""Hinsdale""|""CO""|""380545N""|""1070202W""|""8914""|""Mineral Mountain""|""""|""13-OCT-1978"""
"Cathedral Census Designated Place|""2583219""|""Census""|""Hinsdale""|""CO""|""380501N""|""1070150W""|""9249""|""Mineral Mountain""|""""|""31-MAR-2010"""
"Catherine|""174845""|""Populated Place""|""Garfield""|""CO""|""392426N""|""1070910W""|""6286""|""Carbondale""|""""|""13-OCT-1978"""
"Catherine Census Designated Place|""2583220""|""Census""|""Garfield""|""CO""|""392404N""|""1070727W""|""6352""|""Leon""|""""|""31-MAR-2010"""
"Cattle Creek|""174822""|""Populated Place""|""Garfield""|""CO""|""392730N""|""1071545W""|""6040""|""Cattle Creek""|""""|""13-OCT-1978"""
"Cattle Creek Census Designated Place|""2583221""|""Census""|""Garfield""|""CO""|""392800N""|""1071536W""|""6253""|""Cattle Creek""|""""|""31-MAR-2010"""
"Cañon|""190894""|""Populated Place""|""Conejos""|""CO""|""370236N""|""1060845W""|""8189""|""Fox Creek""|""""|""13-OCT-1978"""
"Cedar Cove|""177665""|""Populated Place""|""Larimer""|""CO""|""402457N""|""1051556W""|""5577""|""Drake""|""""|""13-OCT-1978"""
"Cedar Creek|""188155""|""Populated Place""|""Montrose""|""CO""|""382844N""|""1074252W""|""6762""|""Cerro Summit""|""""|""13-OCT-1978"""
"Cedar Crest|""194168""|""Populated Place""|""Pueblo""|""CO""|""374825N""|""1041755W""|""5489""|""Myers Canyon""|""""|""13-OCT-1978"""
"Cedar Grove|""193832""|""Populated Place""|""Pueblo""|""CO""|""380430N""|""1045620W""|""6083""|""Beulah""|""""|""13-OCT-1978"""
"Cedar Point|""203756""|""Populated Place""|""Elbert""|""CO""|""392043N""|""1035214W""|""5712""|""River Bend""|""""|""13-OCT-1978"""
"Cedaredge|""186245""|""Populated Place""|""Delta""|""CO""|""385406N""|""1075535W""|""6230""|""Cedaredge""|""""|""13-OCT-1978"""
"Cedarwood|""193954""|""Populated Place""|""Pueblo""|""CO""|""375630N""|""1043703W""|""5604""|""Cedarwood""|""""|""13-OCT-1978"""
"Centennial|""1890924""|""Populated Place""|""Arapahoe""|""CO""|""393445N""|""1045237W""|""5833""|""Highlands Ranch""|""""|""30-JAN-2001"""
"Center|""203419""|""Populated Place""|""Saguache""|""CO""|""374511N""|""1060631W""|""7644""|""Center North""|""""|""13-OCT-1978"""
"Centerville|""189465""|""Populated Place""|""Chaffee""|""CO""|""384232N""|""1060530W""|""7851""|""Nathrop""|""""|""13-OCT-1978"""
"Centrepoint|""2354628""|""Populated Place""|""Arapahoe""|""CO""|""394223N""|""1044855W""|""5508""|""Fitzsimons""|""""|""27-SEP-2007"""
"Centro|""190787""|""Populated Place""|""Conejos""|""CO""|""371702N""|""1060851W""|""7887""|""Centro""|""""|""13-OCT-1978"""
"Chacra|""174067""|""Populated Place""|""Garfield""|""CO""|""393431N""|""1072648W""|""5633""|""Storm King Mountain""|""""|""13-OCT-1978"""
"Chacra Census Designated Place|""2583222""|""Census""|""Garfield""|""CO""|""393437N""|""1072703W""|""5732""|""Storm King Mountain""|""""|""31-MAR-2010"""
